subject_age,subject_education,subject_sex,subject_ethnicity,subject_income_category,subject_employment_status,same_sex_couple,married,sex_frequency,flirts_with_partner,fights_with_partner,relationship_duration,children,rel_change_during_pandemic,inc_change_during_pandemic,subject_had_covid,partner_had_covid,subject_vaccinated,partner_vaccinated,agree_covid_approach,relationship_quality
62.0,prof_doct_degree,male,white,85k_100k,working_paid_employee,no,not_married,3_to_6_times_a_week,never,0_times,1.0,2.0,no_change,worse,no,,fully_vaccinated_and_booster,,mostly_agree,excellent
45.0,some_college,female,white,125k_150k,not_working_other,no,married,3_to_6_times_a_week,,0_times,26.5833339691162,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
26.0,bach_degree,female,white,100k_125k,not_working_looking,no,married,once_or_twice_a_week,never,1_time,6.58333349227905,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
43.0,bach_degree,female,white,over_250k,not_working_other,no,married,once_a_month_or_less,never,3_times,20.5,4.0,no_change,no_change,no,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
31.0,some_college,female,white,60k_75k,working_paid_employee,no,not_married,3_to_6_times_a_week,a_few_times_a_week,0_times,2.08333325386047,2.0,better_than_before,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
66.0,masters_degree,male,white,100k_125k,working_paid_employee,no,married,,1_to_3_times_a_month,1_time,31.75,4.0,no_change,worse,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
77.0,masters_degree,female,white,100k_125k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,56.8333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
50.0,bach_degree,female,white,100k_125k,working_self_employed,no,married,once_or_twice_a_week,a_few_times_a_week,2_times,24.75,4.0,better_than_before,worse,yes,yes,not_vaccinated,not_vaccinated,mostly_agree,good
68.0,high_school_grad,female,white,60k_75k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,0_times,18.3333339691162,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
84.0,prof_doct_degree,male,white,125k_150k,working_self_employed,no,married,once_a_month_or_less,never,0_times,69.75,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
58.0,some_college,male,white,60k_75k,working_paid_employee,no,married,once_or_twice_a_week,every_day,0_times,33.4166679382324,2.0,no_change,worse,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
87.0,masters_degree,male,white,over_250k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,1_time,56.0,2.0,better_than_before,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
83.0,high_school_grad,male,white,40k_50k,working_self_employed,no,married,once_a_month_or_less,less_than_once_a_month,0_times,57.1666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
59.0,associate_degree,male,white,50k_60k,working_paid_employee,no,married,once_or_more_a_day,every_day,2_times,34.9166679382324,1.0,better_than_before,worse,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,excellent
66.0,masters_degree,male,white,175k_200k,working_paid_employee,no,married,once_or_twice_a_week,once_a_week,2_times,41.5,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
58.0,prof_doct_degree,female,white,20k_25k,not_working_retired,no,married,once_a_month_or_less,every_day,0_times,33.8333320617676,2.0,no_change,much_worse,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
63.0,high_school_grad,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,never,2_times,40.0833320617676,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,very_poor
43.0,bach_degree,female,white,200k_250k,working_self_employed,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,25.3333339691162,4.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
80.0,high_school_grad,female,white,75k_85k,not_working_retired,no,married,once_a_month_or_less,never,0_times,61.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
59.0,bach_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,3_times,38.8333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
87.0,high_school_grad,female,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,4_times,53.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
77.0,some_college,male,white,60k_75k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,51.8333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
56.0,high_school_grad,female,white,30k_35k,working_self_employed,no,married,once_a_month_or_less,never,0_times,36.9166679382324,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
76.0,high_school_grad,female,white,60k_75k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,55.75,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
65.0,masters_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,36.6666679382324,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
59.0,high_school_grad,female,white,35k_40k,not_working_disabled,no,married,once_a_month_or_less,less_than_once_a_month,0_times,32.5833320617676,3.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
86.0,masters_degree,male,white,150k_175k,not_working_retired,no,married,once_a_month_or_less,never,1_time,28.0,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
63.0,masters_degree,female,white,150k_175k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,31.0833339691162,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
75.0,some_college,female,white,75k_85k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,36.75,2.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
83.0,associate_degree,male,white,60k_75k,not_working_retired,no,married,once_a_month_or_less,never,0_times,60.25,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
83.0,prof_doct_degree,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,never,0_times,62.6666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
58.0,masters_degree,male,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,never,1_time,32.3333320617676,2.0,worse_than_before,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
80.0,bach_degree,female,white,over_250k,not_working_retired,no,married,once_a_month_or_less,never,3_times,57.6666679382324,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
57.0,bach_degree,male,white,15k_20k,not_working_retired,no,married,once_or_twice_a_week,never,0_times,29.1666660308838,3.0,no_change,no_change,no,no,,,mostly_agree,excellent
77.0,some_college,female,white,125k_150k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
69.0,some_college,male,white,85k_100k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
34.0,associate_degree,female,white,60k_75k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,1_time,15.0833330154419,2.0,no_change,worse,yes,no,fully_vaccinated_no_booster,partially_vaccinated,completely_agree,good
74.0,masters_degree,female,white,85k_100k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,53.4166679382324,3.0,no_change,better,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
63.0,bach_degree,female,white,60k_75k,working_paid_employee,no,married,2_to_3_times_a_month,a_few_times_a_week,0_times,13.6666669845581,2.0,no_change,worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
65.0,some_college,female,other,200k_250k,not_working_retired,no,married,once_or_twice_a_week,never,0_times,,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
74.0,bach_degree,female,white,150k_175k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,55.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
30.0,bach_degree,female,white,75k_85k,working_paid_employee,no,not_married,2_to_3_times_a_month,never,0_times,1.0,3.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,not_vaccinated,mostly_agree,excellent
61.0,some_college,male,white,125k_150k,not_working_looking,no,married,2_to_3_times_a_month,never,0_times,24.6666660308838,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
81.0,associate_degree,female,white,85k_100k,not_working_retired,no,married,once_a_month_or_less,never,7_or_more_times,58.3333320617676,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
45.0,bach_degree,male,white,85k_100k,working_paid_employee,no,not_married,once_or_twice_a_week,never,0_times,9.0,2.0,no_change,much_better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
61.0,high_school_grad,male,white,85k_100k,working_paid_employee,no,married,,less_than_once_a_month,0_times,38.4166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,partially_vaccinated,completely_agree,good
90.0,high_school_grad,male,white,25k_30k,not_working_retired,no,married,,,0_times,,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,excellent
62.0,bach_degree,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,never,1_time,32.3333320617676,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
44.0,bach_degree,female,white,175k_200k,working_paid_employee,no,married,once_a_month_or_less,once_a_week,0_times,20.5,2.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
69.0,high_school_grad,female,white,30k_35k,not_working_other,no,married,,never,0_times,53.0,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
67.0,high_school_grad,female,white,40k_50k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,50.75,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
70.0,masters_degree,female,black,85k_100k,not_working_retired,no,not_married,once_a_month_or_less,less_than_once_a_month,0_times,45.75,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
70.0,some_college,female,white,60k_75k,not_working_retired,no,not_married,once_a_month_or_less,never,0_times,25.0833339691162,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
61.0,bach_degree,female,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,1_time,34.5833320617676,2.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,mostly_agree,good
53.0,associate_degree,male,black,85k_100k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,23.75,3.0,better_than_before,better,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
59.0,high_school_grad,male,white,40k_50k,working_paid_employee,no,married,once_a_month_or_less,every_day,0_times,23.5,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
70.0,high_school_grad,female,black,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,2_times,26.5833339691162,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
57.0,some_college,female,white,85k_100k,working_paid_employee,no,married,once_or_twice_a_week,never,1_time,28.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
50.0,bach_degree,male,white,100k_125k,working_paid_employee,no,married,2_to_3_times_a_month,every_day,1_time,20.9166660308838,4.0,better_than_before,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
36.0,high_school_grad,female,white,under_5k,not_working_temp_layoff,no,not_married,once_or_more_a_day,less_than_once_a_month,7_or_more_times,13.5833330154419,5.0,worse_than_before,much_worse,no,no,not_vaccinated,fully_vaccinated_and_booster,mostly_agree,fair
38.0,bach_degree,female,black,40k_50k,working_paid_employee,no,married,2_to_3_times_a_month,a_few_times_a_week,2_times,13.0833330154419,6.0,no_change,worse,no,yes,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,fair
89.0,high_school_grad,male,white,35k_40k,not_working_retired,no,married,,,2_times,74.6666641235352,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
33.0,masters_degree,female,2_plus_eth,125k_150k,working_paid_employee,no,not_married,once_a_month_or_less,a_few_times_a_week,0_times,5.33333349227905,2.0,better_than_before,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
78.0,masters_degree,male,2_plus_eth,125k_150k,not_working_retired,no,married,once_a_month_or_less,never,0_times,26.0833339691162,4.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
73.0,bach_degree,female,white,150k_175k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,53.1666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
81.0,associate_degree,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,never,2_times,57.25,3.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
70.0,associate_degree,female,white,12k_15k,not_working_retired,yes,not_married,once_a_month_or_less,every_day,0_times,0.583333313465118,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,excellent
