id,wave,subject_age,subject_education,subject_gender,subject_ethnicity,subject_income_category,subject_employment_status,same_sex_couple,married,sex_frequency,flirts_with_partner,fights_with_partner,relationship_duration,children,rel_change_during_pandemic,inc_change_during_pandemic,subject_had_covid,partner_had_covid,subject_vaccinated,partner_vaccinated,agree_covid_approach,relationship_quality
981685,2022,53.0,associate_degree,male,white,175k_200k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,0_times,34.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,partially_vaccinated,completely_agree,excellent
982323,2022,64.0,bach_degree,female,white,100k_125k,working_paid_employee,no,not_married,2_to_3_times_a_month,never,0_times,13.1666669845581,2.0,no_change,much_better,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
983511,2022,55.0,some_college,female,white,85k_100k,working_paid_employee,no,not_married,2_to_3_times_a_month,never,1_time,8.58333301544189,5.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
985963,2022,69.0,high_school_grad,male,black,40k_50k,not_working_retired,no,married,,never,0_times,51.8333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,excellent
999415,2022,57.0,associate_degree,male,white,75k_85k,working_paid_employee,no,married,once_or_twice_a_week,never,0_times,31.1666660308838,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1000407,2022,69.0,bach_degree,male,hispanic,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,0_times,46.1666679382324,3.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1001637,2022,60.0,high_school_grad,female,white,50k_60k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,27.5833339691162,2.0,no_change,worse,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
1001903,2022,62.0,prof_doct_degree,male,white,85k_100k,working_paid_employee,no,not_married,3_to_6_times_a_week,never,0_times,1.0,2.0,no_change,worse,no,,fully_vaccinated_and_booster,,mostly_agree,excellent
1002587,2022,45.0,some_college,female,white,125k_150k,not_working_other,no,married,3_to_6_times_a_week,,0_times,26.5833339691162,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
1004329,2022,26.0,bach_degree,female,white,100k_125k,not_working_looking,no,married,once_or_twice_a_week,never,1_time,6.58333349227905,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1011851,2022,43.0,bach_degree,female,white,over_250k,not_working_other,no,married,once_a_month_or_less,never,3_times,20.5,4.0,no_change,no_change,no,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
1026725,2022,31.0,some_college,female,white,60k_75k,working_paid_employee,no,not_married,3_to_6_times_a_week,a_few_times_a_week,0_times,2.08333325386047,2.0,better_than_before,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1033007,2022,66.0,masters_degree,male,white,100k_125k,working_paid_employee,no,married,,1_to_3_times_a_month,1_time,31.75,4.0,no_change,worse,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
1049013,2022,77.0,masters_degree,female,white,100k_125k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,56.8333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1053135,2022,50.0,bach_degree,female,white,100k_125k,working_self_employed,no,married,once_or_twice_a_week,a_few_times_a_week,2_times,24.75,4.0,better_than_before,worse,yes,yes,not_vaccinated,not_vaccinated,mostly_agree,good
1059357,2022,68.0,high_school_grad,female,white,60k_75k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,0_times,18.3333339691162,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1070983,2022,84.0,prof_doct_degree,male,white,125k_150k,working_self_employed,no,married,once_a_month_or_less,never,0_times,69.75,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1073943,2022,58.0,some_college,male,white,60k_75k,working_paid_employee,no,married,once_or_twice_a_week,every_day,0_times,33.4166679382324,2.0,no_change,worse,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
1077443,2022,87.0,masters_degree,male,white,over_250k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,1_time,56.0,2.0,better_than_before,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1080635,2022,83.0,high_school_grad,male,white,40k_50k,working_self_employed,no,married,once_a_month_or_less,less_than_once_a_month,0_times,57.1666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1088237,2022,59.0,associate_degree,male,white,50k_60k,working_paid_employee,no,married,once_or_more_a_day,every_day,2_times,34.9166679382324,1.0,better_than_before,worse,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,excellent
1097625,2022,66.0,masters_degree,male,white,175k_200k,working_paid_employee,no,married,once_or_twice_a_week,once_a_week,2_times,41.5,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1100227,2022,58.0,prof_doct_degree,female,white,20k_25k,not_working_retired,no,married,once_a_month_or_less,every_day,0_times,33.8333320617676,2.0,no_change,much_worse,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
1101051,2022,63.0,high_school_grad,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,never,2_times,40.0833320617676,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,very_poor
1105539,2022,43.0,bach_degree,female,white,200k_250k,working_self_employed,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,25.3333339691162,4.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1107549,2022,80.0,high_school_grad,female,white,75k_85k,not_working_retired,no,married,once_a_month_or_less,never,0_times,61.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1107709,2022,59.0,bach_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,3_times,38.8333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1115473,2022,87.0,high_school_grad,female,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,4_times,53.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
1116971,2022,77.0,some_college,male,white,60k_75k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,51.8333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1119259,2022,56.0,high_school_grad,female,white,30k_35k,working_self_employed,no,married,once_a_month_or_less,never,0_times,36.9166679382324,2.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1123417,2022,76.0,high_school_grad,female,white,60k_75k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,55.75,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
1126257,2022,65.0,masters_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,36.6666679382324,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1127787,2022,59.0,high_school_grad,female,white,35k_40k,not_working_disabled,no,married,once_a_month_or_less,less_than_once_a_month,0_times,32.5833320617676,3.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
1129859,2022,86.0,masters_degree,male,white,150k_175k,not_working_retired,no,married,once_a_month_or_less,never,1_time,28.0,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1130879,2022,63.0,masters_degree,female,white,150k_175k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,31.0833339691162,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1140491,2022,75.0,some_college,female,white,75k_85k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,36.75,2.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
1141793,2022,83.0,associate_degree,male,white,60k_75k,not_working_retired,no,married,once_a_month_or_less,never,0_times,60.25,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1145895,2022,83.0,prof_doct_degree,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,never,0_times,62.6666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1150579,2022,58.0,masters_degree,male,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,never,1_time,32.3333320617676,2.0,worse_than_before,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
1150713,2022,80.0,bach_degree,female,white,over_250k,not_working_retired,no,married,once_a_month_or_less,never,3_times,57.6666679382324,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
1151149,2022,57.0,bach_degree,male,white,15k_20k,not_working_retired,no,married,once_or_twice_a_week,never,0_times,29.1666660308838,3.0,no_change,no_change,no,no,,,mostly_agree,excellent
1152229,2022,77.0,some_college,female,white,125k_150k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1156893,2022,69.0,some_college,male,white,85k_100k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1157187,2022,34.0,associate_degree,female,white,60k_75k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,1_time,15.0833330154419,2.0,no_change,worse,yes,no,fully_vaccinated_no_booster,partially_vaccinated,completely_agree,good
1161211,2022,74.0,masters_degree,female,white,85k_100k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,53.4166679382324,3.0,no_change,better,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1163737,2022,63.0,bach_degree,female,white,60k_75k,working_paid_employee,no,married,2_to_3_times_a_month,a_few_times_a_week,0_times,13.6666669845581,2.0,no_change,worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1167085,2022,65.0,some_college,female,other,200k_250k,not_working_retired,no,married,once_or_twice_a_week,never,0_times,,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1168011,2022,74.0,bach_degree,female,white,150k_175k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,55.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1168239,2022,30.0,bach_degree,female,white,75k_85k,working_paid_employee,no,not_married,2_to_3_times_a_month,never,0_times,1.0,3.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,not_vaccinated,mostly_agree,excellent
1170887,2022,61.0,some_college,male,white,125k_150k,not_working_looking,no,married,2_to_3_times_a_month,never,0_times,24.6666660308838,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1172171,2022,81.0,associate_degree,female,white,85k_100k,not_working_retired,no,married,once_a_month_or_less,never,7_or_more_times,58.3333320617676,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1177155,2022,45.0,bach_degree,male,white,85k_100k,working_paid_employee,no,not_married,once_or_twice_a_week,never,0_times,9.0,2.0,no_change,much_better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1179591,2022,61.0,high_school_grad,male,white,85k_100k,working_paid_employee,no,married,,less_than_once_a_month,0_times,38.4166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,partially_vaccinated,completely_agree,good
1181125,2022,90.0,high_school_grad,male,white,25k_30k,not_working_retired,no,married,,,0_times,,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,excellent
1181275,2022,62.0,bach_degree,male,white,100k_125k,not_working_retired,no,married,once_a_month_or_less,never,1_time,32.3333320617676,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1181279,2022,44.0,bach_degree,female,white,175k_200k,working_paid_employee,no,married,once_a_month_or_less,once_a_week,0_times,20.5,2.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1182387,2022,69.0,high_school_grad,female,white,30k_35k,not_working_other,no,married,,never,0_times,53.0,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1183381,2022,67.0,high_school_grad,female,white,40k_50k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,50.75,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1193135,2022,70.0,masters_degree,female,black,85k_100k,not_working_retired,no,not_married,once_a_month_or_less,less_than_once_a_month,0_times,45.75,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
1193613,2022,70.0,some_college,female,white,60k_75k,not_working_retired,no,not_married,once_a_month_or_less,never,0_times,25.0833339691162,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1196757,2022,61.0,bach_degree,female,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,1_time,34.5833320617676,2.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,mostly_agree,good
1203831,2022,53.0,associate_degree,male,black,85k_100k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,23.75,3.0,better_than_before,better,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1214063,2022,59.0,high_school_grad,male,white,40k_50k,working_paid_employee,no,married,once_a_month_or_less,every_day,0_times,23.5,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
1218979,2022,70.0,high_school_grad,female,black,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,2_times,26.5833339691162,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
1221467,2022,57.0,some_college,female,white,85k_100k,working_paid_employee,no,married,once_or_twice_a_week,never,1_time,28.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
